song_id,song,mood,mood_id,sentiment,artist_1,artist_2,note,mode,harmonic,percussion,tempo,zcr,spec_bw,spec_cent,rolloff,rmse,chroma,mel,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,loudness,onset_env
603,mera_naam_mary,Emotional,2,7,chinmayi,ajay,7,0.1,5.80E-07,5.42E-06,100.4747142,0.095565749,2191.697475,1982.819646,3945.092811,0.057941526,0.492445737,,0.009024972,-277.3683167,76.13433838,24.46680641,23.5730629,11.00970554,7.627372742,0.021132715,4.515253544,-5.232539177,3.160742044,-0.371613115,0.090959311,-0.627079427,1.403072596,-0.628301084,0.236602545,-1.538159966,1.282998562,-1.799300671,-1.438320518,-7.000584126,1.56530273
604,humsafar,Emotional,2,6,dj yogii,0,7,0.9,7.26E-08,-6.28E-06,107.9909424,0.071857086,1896.547833,1627.434102,3186.239067,0.18395105,0.301991373,,0.013316513,-158.9974823,120.737709,-7.249965191,7.131112576,1.881972313,-4.023645878,-17.60416031,-1.003527045,-6.416923523,0.134157643,-7.783346176,-2.844880104,-12.28484058,-6.383178234,-5.572619915,-6.887918949,-11.01702213,-2.003236294,-7.018919945,2.775273085,-6.408401966,1.388375401
605,aashiq_banaya_aapne,Emotional,2,5,himesh reshammiya,shreya_ghoshal,2,0.9,-3.03E-07,4.65E-06,96.87493913,0.292700611,3303.737981,4649.024349,8684.155821,0.047630791,0.383507878,,-0.016435653,-179.9296112,22.99601746,26.7224865,10.42882538,6.686182022,1.393752456,6.373330116,2.083993673,-8.870246887,9.476860046,-4.46480608,5.055962086,1.015993237,-0.602098048,-7.843571663,-2.164800882,-10.00954056,-0.404839098,-9.23119545,0.634916782,-4.296399117,1.681395173
606,sun_soniye,Emotional,2,6,jackky bhagnani,nidhi,8,0.9,2.16E-06,4.88E-06,128.8805056,0.11509303,2903.331659,2712.557657,6289.245303,0.146906465,0.292135358,,0.011687831,-108.0022736,81.54670715,20.70869637,12.86427784,10.54597664,6.14469862,-1.691298962,2.268605947,-0.602351427,4.205827713,-2.411107063,1.780356169,-2.21201086,6.692735195,1.060537577,1.987916589,-2.885707378,8.812213898,-7.178715706,-1.849031687,-1.804561496,1.465354323
607,love_you_zindagi,Emotional,2,5,jasleen royal,amit_tiwari,8,0.9,-4.16E-07,-9.42E-06,113.9612115,0.085567699,2576.687721,2177.802721,4968.719955,0.138205439,0.256692052,,0.007560886,-133.5367432,93.89622498,6.015591621,10.63251877,9.156892776,5.377997875,-4.438575745,-1.6343714,-4.664366722,3.591094732,-5.57313633,0.316912681,-9.787132263,-1.226857066,-4.667393208,2.443352699,-3.861340284,3.266755819,-3.580211878,-0.138655052,-7.219456673,1.3017658
608,lo_safar,Emotional,2,5,jubin nautiyal,0,5,0.1,1.43E-06,-1.76E-05,116.7539676,0.064671378,2271.114613,1666.208962,3351.07557,0.223545462,0.234734535,,0.003513867,-137.9620819,124.9165573,17.34428787,3.877637625,13.94418335,-7.812466621,-4.455880165,-2.110268831,-9.069439888,-0.23297672,3.105060101,0.285865337,-11.62816525,-2.826719046,-1.436644554,4.4704175,-7.906033993,2.266036272,-6.142374039,-1.224939823,-2.234428167,1.229575634
609,gazab_ka_hai_din,Emotional,2,5,jubin nautiyal,prakriti_kakar,9,0.1,-2.28E-06,-5.72E-06,114.6043238,0.076246893,2709.097747,2203.041516,5257.705707,0.235987991,0.294744223,,-0.001093263,-85.06295013,102.1726837,27.96615028,15.53521347,10.63239956,10.26493835,-3.623296976,3.300616503,0.052822433,7.928745747,-1.597567439,1.353564382,-4.929106236,4.419512749,2.461904287,6.777830601,-4.648100853,8.077886581,-4.163897038,4.117718697,-3.326564312,1.249683857
610,lo_safar,Emotional,2,5,jubin nautiyal,0,2,0.9,-9.16E-07,2.09E-05,109.3047737,0.080524834,2506.094955,2019.323945,4312.469756,0.155489489,0.272621959,,-0.015230045,-118.8503265,114.8527374,6.129593372,8.365549088,18.30981636,-2.982435226,1.449379325,1.106161833,-5.313943863,-0.23914519,0.310882092,2.215522289,-4.937900066,2.180520535,-1.685143232,7.390625954,-5.456803799,2.299455166,-4.641808033,-0.502806425,-1.364622116,1.280169487
611,zara_sa,Emotional,2,6,k.k.,pritam,0,0.9,-1.79E-07,5.27E-06,109.5043772,0.08911095,2448.78457,2218.614699,4851.412331,0.075025894,0.302881598,,0.017243649,-173.9642944,89.9019928,0.687816024,27.491045,-4.840515137,8.121398926,2.810091019,6.288838863,-4.502693653,12.53717804,-1.292475343,6.354795933,1.298427939,0.421515584,-0.117378734,-0.414040059,-5.414060116,2.627164125,-7.822268486,1.645887613,-8.732419968,1.39266789
612,rabba,Emotional,2,5,mohit chauhan,0,11,0.1,-1.91E-07,2.74E-05,132.7996298,0.083798624,2459.174045,2152.456696,4802.200128,0.208424568,0.298319191,,0.000363232,-60.29063416,95.08386993,4.385207653,24.81918716,4.00873518,10.44804001,-4.029642105,10.14935684,0.749920905,4.181944847,-3.730390072,3.814833403,0.599158108,1.230405331,-3.176379442,1.442046285,-5.45925808,0.776309013,-3.706205368,0.450274497,-1.064616442,1.42202878
613,teri_yaadon_se,Emotional,2,3,mustafa zahid,0,5,0.1,1.19E-07,4.04E-05,100.9426311,0.072275262,2481.442237,2034.39248,4497.735303,0.159548521,0.267057031,,-0.007986763,-128.6052094,101.6151886,9.083626747,13.87696266,3.295912027,-7.521609306,-0.193395838,2.350897074,-9.515712738,9.050368309,-7.012629032,-3.226315737,-4.194603443,-1.069893718,-3.798207521,-1.085615873,-5.729935169,6.953860283,-2.234901905,2.682054758,-4.896292686,1.382143259
614,oh_humsafar,Emotional,2,5,neha kakkar,himansh_kohli,7,0.9,-3.24E-08,-2.30E-06,148.4658429,0.07697667,2798.602738,2366.027061,5626.757642,0.228737891,0.305423766,,0.014464287,-107.727623,85.91229248,23.95845222,26.4446106,23.43610382,5.159374714,5.493897438,6.634993076,-1.329325438,9.66895771,-6.663544178,3.044380188,-5.248783112,1.41584599,-4.557754517,8.84749794,1.120793343,6.148554325,-3.699877501,1.023835063,-3.586760044,1.557421803
615,kabira_naina,Emotional,2,6,neha kakkar,mohd_irfan,4,0.1,-2.17E-07,6.76E-06,113.4144378,0.068486358,2213.602484,1822.447685,3727.327461,0.190993145,0.281413078,,0.002991572,-140.5218201,109.5932999,13.92813015,33.10869598,9.986912727,-7.608546734,2.922130108,3.442130327,-9.070274353,8.254099846,-9.984733582,5.406730652,-3.508442402,-5.463449955,-2.952986956,-1.759760141,-6.807494164,8.899559021,-1.751631737,5.29948473,-3.002190113,1.373919845
616,bheegh_loon,Emotional,2,5,prakriti kakar,0,3,0.9,1.94E-06,2.63E-05,122.1741828,0.113703961,2519.700948,2417.48678,4855.849804,0.093484521,0.359472901,,-0.009741617,-162.4725494,88.61218262,7.602880478,24.5280323,3.01857686,-0.736423552,5.451116085,3.106616259,-0.547061205,5.531417847,-9.263892174,3.858984709,-7.353917599,1.342147112,-3.786967993,2.508350372,-1.241769195,5.228541374,1.975298762,6.560216427,-8.102417946,1.501556039
617,tum_mile,Emotional,2,6,pritam,neeraj_shridhar,8,0.1,-3.97E-07,-7.44E-06,129.1992188,0.13142721,2989.463857,3156.827849,6856.504373,0.117127679,0.322367162,,-0.000494722,-91.85784149,63.18019104,21.76424026,25.65460587,2.248206377,7.400525093,-8.870614052,3.852595091,-6.539057732,5.748056889,-1.530712605,-0.332309693,-2.843243361,2.623198748,-7.613331318,-0.332796276,-4.713422298,1.750003576,-2.642243385,4.225914001,-10.22653294,1.433069825
618,lambi_judai,Emotional,2,5,pritam,richa_sharma,6,0.9,-1.23E-05,-0.000310259,118.2205282,0.09616892,2833.123846,2609.370241,6051.925905,0.086368598,0.283462048,,-0.013374745,-166.7039948,76.32929993,14.39024448,22.16243362,5.001142979,5.770444393,12.90327644,-1.301236033,-1.849350929,7.760095119,-9.636556625,0.287321568,-3.906654835,-0.664487362,-0.867254376,5.483410358,0.058579389,11.14682007,5.751440048,7.534583092,-3.679644346,1.428668618
619,hua_hain_aaj_pehli_baar,Emotional,2,5,pulkit samrat,urvashi_rautela,6,0.9,-7.73E-07,1.26E-05,145.4936502,0.075113491,2587.090304,2149.897276,4959.365845,0.268896252,0.278306127,,-0.014838967,-59.75170517,97.44988251,16.96908569,19.68610764,0.268604189,6.229001999,-3.511322737,3.197711945,-4.848146915,9.533638954,-0.011787155,-2.06185174,-3.511813164,1.657386422,-3.768255472,1.441591382,-3.532923937,2.972306013,-9.735739708,0.511290014,-2.593431711,1.434355736
620,tumhe_dillagi,Emotional,2,6,rahat fateh ali khan,0,0,0.9,-9.55E-07,3.07E-05,137.1926534,0.067706129,1794.832828,1517.468238,3013.390112,0.110207595,0.32855323,,0.037821931,-230.5843658,123.7285843,4.131416321,24.50853348,11.03832054,2.942786932,2.04823947,-3.88501358,-7.645465374,-2.702558756,-4.540280819,1.706583381,-3.695219994,-1.175531864,-5.437376022,-1.33654201,-1.1518085,-0.040742762,-4.362083435,-1.128434181,-6.770033836,1.414220452
621,tera_deedar_hua,Emotional,2,6,rahat fateh ali khan,pritam,9,0.1,1.97E-07,2.94E-05,96.33954902,0.105193241,2630.476477,2462.603366,5571.562143,0.103251182,0.289096206,,-0.000515488,-128.1149445,88.02903748,2.640371084,14.8116684,0.312249422,1.670677304,-3.959951162,7.803253651,-10.18474293,9.02154541,0.454098344,1.474853158,-3.794999838,0.457178771,-7.556605816,1.673152447,-4.746162415,2.827730179,3.169949055,4.011638165,-8.199860573,1.516897917
622,nit_khair_manga,Emotional,2,5,rahat fateh ali khan,0,8,0.9,-1.76E-07,-2.13E-05,118.3028465,0.092521738,2480.548828,2175.824252,4618.938737,0.241321981,0.320625305,,0.003104232,-50.49869537,102.9179077,-5.047421932,8.386709213,6.537942886,2.302590609,1.670023203,-2.049652815,-5.424194336,10.07159328,2.859364748,3.902982712,0.872983456,1.468949199,-2.982099533,2.319856644,-6.553618908,3.955595016,-4.575208187,-1.481070995,-8.859952927,1.66956532
623,musu_musu,Emotional,2,6,shaan,vishal_dadlani,3,0.1,-2.60E-07,-1.01E-05,143.5546875,0.080958505,2410.664393,2097.872406,4674.346735,0.103764303,0.310018122,,0.016522646,-140.2079163,99.46723175,10.26188087,36.11124802,0.1983729,3.426248789,-11.6273632,7.7167449,-8.334368706,-0.281857371,-7.726925373,-0.343779266,-9.966578484,-0.939446151,-5.825811386,-6.257250309,-2.953965187,2.063138962,-7.477505207,-1.237066627,-1.722105622,1.532282948
624,saibo,Emotional,2,5,shreya ghoshal,0,3,0.1,2.14E-07,-1.53E-05,106.13285,0.089678596,2495.545406,2104.112484,4489.485353,0.097888775,0.228624314,,0.009596678,-163.3438416,97.8976059,3.301522732,10.37067318,2.892251492,-8.267841339,-3.370149612,-3.580057621,-11.92933178,0.613957763,-10.34723473,-4.349362373,-5.925669193,-9.253629684,-12.92268181,-2.684427023,-4.77847147,3.98426342,-6.42966938,1.133512497,-4.763396263,1.184892297
625,aashiyan,Emotional,2,6,shreya ghoshal,nikhil_paul_george,6,0.1,-1.21E-08,-1.70E-05,135.2068053,0.087516289,2719.334263,2440.492687,5553.803917,0.097706914,0.318086684,,-0.012154058,-148.5819855,86.12341309,11.53200436,19.51610565,7.211247444,3.713502169,-4.403813839,0.550423801,-3.568143129,6.001221657,-1.085871816,3.001771927,-6.050731182,0.747227252,-1.233289838,1.210700989,0.105245203,0.781585693,-5.53400135,5.8528409,-5.894143581,1.906965256
626,maahi,Emotional,2,5,toshi,sharib_sabri,5,0.9,-2.53E-06,8.31E-06,154.8317308,0.111198874,2498.43258,2519.110367,5121.044034,0.10475298,0.261217237,,-0.016501618,-133.1942749,75.59965515,-4.615926266,28.32283974,-8.607083321,-3.345620632,-4.18311739,-2.026415825,-11.69632721,14.08874607,-11.72932625,-1.823680401,1.043798327,-4.061089516,-8.905875206,1.729221821,-7.225264549,-3.09905529,-1.292434454,4.553442478,-2.86306119,1.346280932
627,sanam_re,Emotional,2,3,urvashi rautela,divya_khosla_kumar,7,0.9,-2.32E-07,5.81E-06,112.3471467,0.076659022,2140.358393,1792.372415,3762.377249,0.231784552,0.31361869,,0.010982876,-68.31607056,115.9376678,-5.379956722,28.33070755,0.044912804,5.751545906,-9.989056587,9.798752785,-15.21434498,3.847836256,-2.002253771,-0.496121049,2.161676884,-0.31511426,1.254444122,1.411895394,-10.54216003,5.141197205,-12.44355202,-2.6654284,-1.199417472,1.414847374
628,maine_tujhko_dekha,Party,3,6,amaal mallik,0,7,0.9,-1.51E-06,-9.53E-06,115.0911003,0.093302157,2784.859156,2519.00274,5953.826498,0.247274816,0.369566202,,0.000904172,-48.49941254,82.47905731,12.07616615,17.40475845,9.57712841,16.24061394,-2.320559978,11.34223461,-2.357474566,7.959994316,-0.751454473,2.592313528,-0.044059519,6.132845402,0.621691704,5.348351002,-2.741766453,2.658776283,-4.327834129,0.903517604,-4.710571766,1.503031015
629,offo,Party,3,6,amitabh bhattacharya,0,4,0.1,6.96E-07,-6.79E-06,135.9991776,0.115824696,2906.761112,2829.992693,6448.219342,0.169393003,0.384372592,,0.001995821,-81.72307587,70.33455658,8.808337212,18.89276505,10.95663643,6.189623833,3.627083063,6.087244511,-0.657157123,11.41026306,1.40929997,7.311873436,2.163142443,4.873474121,-2.426006079,1.858873487,-1.549114227,1.23029232,-5.012947083,4.519389629,-5.862765789,1.52275753
630,sau_aasmaan,Party,3,6,armaan malik,0,6,0.1,-2.72E-06,-2.86E-05,129.2843384,0.104055493,2572.488281,2405.83833,4931.041016,0.185125232,0.262878656,,-0.017631433,-84.07090759,87.80388641,-5.421910763,17.42703438,0.983929038,-13.05515575,6.121734142,-0.120201468,-3.493130445,2.790253878,-9.386165619,-3.333278418,-4.441523552,-3.666808605,-2.828291893,-1.442892194,-2.228521347,3.268953085,1.679000854,3.040654421,-3.472468376,1.333201051
631,kaabil_hoon_song,Party,3,6,jubin nautiyal,palak,3,0.9,1.20E-06,-2.48E-05,109.2910241,0.110069629,2701.866051,2576.587631,5618.674358,0.281814873,0.340513319,,0.010187935,-30.74242401,82.16571045,2.282159328,15.56075287,7.798993111,1.086693525,1.139571905,8.707827568,-3.909868717,5.619653702,-2.688295126,6.128065109,2.112156391,4.935946941,3.689152002,4.433850765,-6.873164654,1.377023935,-8.458888054,-1.622962594,-3.151611805,1.504742622
632,sadi_gali,Party,3,6,lehmber hussainpuri,0,2,0.9,2.01E-07,-2.33E-05,129.1992188,0.112853815,2426.991757,2311.121236,4754.617083,0.194283649,0.415782005,,-0.002879619,-77.27176666,82.40487671,-14.38993549,24.03085709,12.52394485,13.03743172,3.324097872,2.346081495,5.375583172,12.68020725,-2.460481167,9.133964539,-7.045897484,0.342632473,0.52337563,-3.160498857,-1.112647057,5.158011913,-4.454592705,10.73770332,-4.148141861,1.960270405
633,sachi_muchi,Party,3,6,mohit chauhan,0,6,0.9,1.79E-06,1.09E-05,117.4198428,0.114632527,2681.835839,2562.16925,5695.232228,0.164916217,0.346048415,,0.002033453,-64.00236511,83.30729675,-1.788412333,12.14115524,5.344455242,8.999685287,-1.980916619,5.123372078,-2.499904871,6.238717556,-0.460606247,4.005335808,-3.562980652,0.726440787,-4.484184742,3.693402767,-5.607492924,4.765629292,-2.777253151,2.381510258,-6.068402767,1.412866592
634,the_breakup_song,Party,3,6,pritam,arijit_singh,7,0.9,1.29E-06,-0.000191725,112.0712192,0.100150944,2627.463714,2427.579115,5404.017323,0.341222674,0.393049985,,0.005406173,12.27707863,90.24327087,2.799017429,21.75689697,5.584936142,5.263542175,-2.918172121,8.06374836,-4.296163559,7.170137882,-1.267755508,5.484235764,-1.241737247,3.604260206,-1.395416737,2.363800049,-3.819378376,4.402096748,-3.090812683,3.555068731,-5.295098305,1.515772223
635,drama_queen,Party,3,6,shreya ghoshal,0,8,0.9,4.35E-08,4.47E-06,147.6224558,0.086773285,2628.849438,2332.792796,5221.076762,0.234532639,0.389723808,,0.001353579,-59.41291428,89.04653931,3.023462057,17.77983856,4.762876034,5.575583935,4.244856358,7.218783379,2.6565516,9.566448212,-3.566126585,5.365816593,-4.022119045,3.467202663,-2.445652723,2.143230677,-2.139215469,3.808859348,-2.573577642,2.864034176,-4.612859249,1.616632938
636,aankh_marey,Party,3,6,tanishk bagchi,mika_singh,7,0.9,3.95E-06,6.45E-05,123.7915099,0.137739908,2674.747694,2766.38834,5803.427407,0.265499115,0.44133094,,0.007316932,0.121527985,74.84729767,-9.388165474,20.44322014,6.823775291,3.834198713,3.903707266,5.874513149,-5.401172161,9.725714684,-0.411056817,2.170721531,-1.50624907,-1.739048839,-1.835810542,4.343373775,-2.509171009,8.842603683,3.118531704,3.307393789,-3.164665937,1.723284721
637,aankh_marey,Party,3,6,tanishk bagchi,neha_kakkar,7,0.9,8.53E-06,-3.59E-06,124.0384019,0.137374453,2633.220518,2730.244493,5673.594859,0.295436949,0.441518188,,0.00576648,10.54945755,75.67929077,-10.65245724,21.20913887,5.224617004,5.09544754,3.752227545,6.741299152,-5.653645992,11.19996738,0.516202867,2.866592646,-1.184803247,-1.41008091,-1.711138964,4.277036667,-3.049863577,9.42015934,2.476962566,3.384406328,-2.980505466,1.698451877
638,jaane_kyun,Party,3,6,vishal dadlani,vishal_shekhar,5,0.9,-5.16E-08,1.41E-05,103.8443721,0.068430047,2392.961522,1996.048999,4419.002446,0.137894005,0.396838784,,0.001273506,-129.6355591,97.99702454,3.564977407,30.61034584,13.16376305,10.2385273,1.631339312,9.439199448,-1.97132051,5.481672287,1.274789929,3.293831587,0.071668573,3.63307023,-2.98076272,3.014145374,-2.545645714,3.135924339,-1.889881849,1.388213277,-3.949966192,1.610162616
639,kaara_fankaara,Party,3,5,a.r. rahman,0,8,0.9,-1.19E-06,-3.71E-05,124.612634,0.109714189,2681.537913,2562.058031,5505.558375,0.152667642,0.407961309,,0.009679299,-95.53064728,89.1796875,0.117483228,2.101867437,4.527960777,-1.036789536,6.818555832,3.69711709,-4.280004501,9.455047607,-3.395069838,6.936378479,-3.118365526,4.824602127,0.767777979,5.070737839,0.541638613,1.08888793,-2.139415979,1.325528502,-5.298210621,1.783414006
640,mayya_mayya,Party,3,6,a.r. rahman,0,4,0.9,1.93E-06,4.85E-05,104.0592858,0.124862435,2689.689119,2836.883196,5692.940576,0.100752912,0.386978269,,0.01847242,-175.8409424,53.38887787,-3.92799139,33.04761505,7.908342361,6.393712521,10.16881466,-0.787530005,3.316473484,5.259849548,-5.409515858,0.322843462,0.434664875,4.495764256,4.126321793,6.122056961,0.115124777,5.703566551,-0.764454007,10.02348709,-5.50408411,1.666287065
641,tum_tak,Party,3,5,a.r. rahman,0,3,0.1,4.73E-08,1.18E-05,119.5070635,0.08797169,2264.927049,1922.371437,3986.917558,0.069210783,0.300902188,,0.009023761,-189.9386597,105.1681595,6.892687798,36.08205414,7.563521862,4.949039936,-1.852745175,0.011356035,-13.0585556,14.14395714,-3.429568529,2.431863546,-0.632514596,-2.189801931,-9.777323723,-2.955912828,-6.192802906,6.208055019,-2.035663843,2.367475986,-7.610161304,1.472272038
642,ok_jaanu,Party,3,6,a.r. rahman,gulzar,9,0.1,1.19E-07,3.15E-06,138.1019484,0.080091163,2824.126262,2446.056672,5936.984933,0.300412029,0.368848234,,-0.007502775,-36.52993011,85.48014069,16.62822533,16.74113464,13.05500507,11.93745041,-4.050753117,10.14000511,-4.722222328,8.327695847,-1.313525081,5.376795292,-0.273566842,0.012675672,-1.261107683,4.757080078,-4.085893631,5.428497791,-0.215973616,1.447114229,-4.245837212,1.536853313
643,humko_tumse_pyar_hai,Party,3,6,abhijeet srivastava,anu_malik,8,0.9,9.55E-07,3.64E-05,123.046875,0.144013302,2696.034085,2961.39075,6071.47162,0.241978511,0.450434536,,0.01137172,-33.96548462,58.82902145,-6.744805813,26.12717056,3.79189992,14.37595081,3.107112169,6.34815073,1.750537038,8.062961578,1.848209381,4.987148762,-1.623979211,6.509579659,-0.690536439,4.491585732,-4.811058521,3.73885417,-3.876180649,0.179598153,-4.356975555,1.558821917
644,ting_rang,Party,3,6,ali zafar,aditi_rao_hydari,8,0.1,6.95E-07,4.68E-06,133.2761953,0.122559728,2562.084406,2567.547519,5421.529717,0.203410804,0.33717528,,-0.004459914,-27.47159767,83.17160797,-15.1730299,15.60908318,5.53845644,-0.222208649,-5.448741913,5.134415627,-5.87696743,7.76739502,-3.141918182,7.655976295,-1.727522969,3.339263678,1.757036209,-0.198868811,-6.485031128,3.064698458,-5.751192093,0.791687846,-0.998266637,1.614648819
645,aashiq_surrender_hua,Party,3,6,amaal mallik,shreya_ghoshal,10,0.1,4.77E-07,0.000112748,125.9456363,0.110828695,2682.600243,2590.565165,5734.786156,0.308654726,0.378612757,,-0.001058823,8.911858559,83.89386749,-0.154736161,16.51132584,4.363782406,7.108414173,-4.15579319,6.896387577,-5.816757202,7.907018661,-2.826922178,1.822782397,-1.685022354,5.102993965,-0.455789804,4.065986156,-2.82071805,2.726695538,-4.477172852,0.127347305,-3.480425835,1.590987563
646,dil_cheez_tujhe_dedi,Party,3,5,ankit tiwari,arijit_singh,1,0.9,1.54E-06,7.50E-05,105.5446498,0.081896519,2537.25834,2185.990389,4912.728627,0.231436431,0.40573746,,-0.009279723,-104.1489944,85.50532532,4.99377346,17.06554985,3.993211746,9.898121834,-0.574100256,7.162807941,-2.695748329,4.555733681,3.499601603,7.850746155,1.783031344,4.692440987,-1.132581115,5.956411362,-2.246827364,5.692484856,-4.670881271,4.60803318,-6.49450016,1.619521976
647,nachange_saari_raat,Party,3,6,ankit tiwari,meet_bros,1,0.9,2.81E-06,-7.45E-06,128.6818905,0.108151651,2838.392318,2780.81946,6194.650042,0.287814736,0.413452625,,-0.00189704,-15.20570564,73.65518951,3.432719707,13.53825378,5.373456001,13.35474777,4.73276186,9.157064438,-1.550913572,7.735768795,-0.263195038,2.9259758,-2.40193367,5.849294662,-4.726018906,2.058583021,-4.993882179,2.307292461,-2.252916813,4.728341579,-3.427332163,1.500287414
648,jaaneman_aah,Party,3,5,antara mitra,aman_trikha,5,0.9,1.14E-06,1.26E-05,128.4637276,0.108340804,2706.312889,2509.437063,5721.423737,0.17999284,0.378340393,,-0.018386057,-47.28985977,87.7374115,5.04156971,14.69748783,0.131647959,6.244669914,-0.13499862,4.833165169,-5.855037212,5.126613617,-3.268107891,4.294344425,-2.09389925,0.810536683,-2.399135351,0.397215575,-4.811301708,2.771114349,-2.342881441,4.448245049,-3.412448883,1.577493429
649,manma_emotion_jaage,Party,3,6,antara mitra,amit_mishra,0,0.9,2.81E-07,1.92E-05,108.3607373,0.139877083,2686.355847,2938.772522,6141.333698,0.318350792,0.347240597,,0.037285604,2.91505909,65.95646667,-11.18099594,12.14622593,3.858563662,3.989851475,-11.9479475,12.01328659,-5.156533241,9.395793915,-0.041740861,4.09721899,1.016413331,6.597997189,0.813374698,6.643223763,-2.837058306,3.177016258,-4.811191082,-2.585840225,-2.422677279,1.716192484
650,lift_teri_bandh_hai,Party,3,5,anu malik,0,9,0.9,-1.48E-06,-5.89E-06,112.4088093,0.068405293,2557.124152,2121.593072,4852.833156,0.18530418,0.451151639,,0.004754944,-116.2321014,89.89453125,7.342455864,20.230793,6.226541519,11.13068485,5.31398201,11.04093075,1.034384131,12.92063522,0.998932838,9.027668953,3.529045105,9.678807259,5.100718021,8.583935738,3.003802061,7.310702801,-0.148168281,1.58351028,-4.66498661,1.699602246
651,chalti_hai_kya_9_se_12,Party,3,6,anu malik,0,7,0.9,-2.26E-07,4.16E-05,126.0376365,0.122256441,2896.557497,2876.616229,6525.923039,0.264557511,0.419082224,,0.000226811,-21.86902618,73.78875732,6.538060188,15.52382755,7.46686554,8.299592018,-2.462103128,9.79755497,0.763842165,8.030565262,0.334257513,5.71588707,-5.610263348,3.033610821,-3.020177603,5.303594589,-3.722892523,4.086587429,1.525929928,1.546640277,-5.839434147,1.635633111
652,subah_subah,Party,3,6,arijit singh,prakriti_kakar,3,0.1,1.02E-07,1.24E-05,128.4461734,0.102931917,2810.453751,2638.338714,6206.870801,0.187168002,0.315295815,,0.005158666,-63.61175919,78.32394409,1.124823093,7.867937088,4.03934145,10.60465813,-1.778113604,6.305307865,0.751231432,11.38942337,4.053016663,5.262374878,-2.001660347,0.603762627,-0.951473653,3.996529579,-3.696391821,2.456511497,-2.972315788,2.619831562,-4.12725544,1.283431888
653,main_tera_boyfriend,Party,3,6,arijit singh,neha_kakkar,6,0.9,1.59E-06,8.03E-05,107.0270535,0.119262317,2805.576696,2796.296313,6289.7578,0.268177867,0.359518409,,-0.006179095,-12.37817574,75.53707123,-0.856849968,9.299455643,4.948972225,4.548193932,-6.170049667,8.383433342,-3.456273079,9.352237701,1.353299856,6.314551353,-1.571287632,6.003247738,1.885602355,1.389179945,-5.140818596,2.531021833,-5.901815414,2.859332561,-5.290966511,1.719408631
654,beech_beech_mein,Party,3,5,arijit singh,0,4,0.9,-5.68E-08,3.79E-05,123.046875,0.086283303,2437.725697,2134.420676,4610.605454,0.215453461,0.375230968,,0.014769195,-55.01169586,101.7703552,-0.148668557,23.44352913,8.19913578,3.657513857,-4.281903744,6.818406105,-0.255821705,8.093660355,-4.849851131,4.946689129,-1.811384201,2.139501333,-4.47202301,2.247282743,-3.746002674,3.345252275,-4.0600214,2.735943317,-1.240165949,1.528531313
655,daru_vich_pyaar,Party,3,6,arya acharya,0,6,0.9,-1.39E-06,-2.62E-07,114.8032538,0.103961201,2735.354122,2644.585467,5944.289056,0.255098224,0.388236612,,-0.007557455,-12.78985023,77.72949982,0.885036767,18.47369385,-0.834032178,7.650485992,-3.055907726,7.115229607,-2.283217192,9.104388237,-0.075052388,7.056767464,1.838225245,4.466078281,-1.030611038,2.807511091,-5.714919567,1.516080022,-4.485943317,2.446267128,0.004427499,1.480676532
656,afghan_jalebi,Party,3,6,asrar,akhtar_chanal_zahri,9,0.1,1.18E-07,2.32E-05,117.4538352,0.104342906,2544.591148,2454.557574,5290.193011,0.27189219,0.362754792,,-0.005475072,-1.136249781,85.4241333,-10.68669605,17.24921799,-0.180774301,5.63303709,-3.201792717,4.67884016,-9.098456383,4.653366566,-1.595685124,3.780395985,-2.612670422,0.509233713,-5.607448101,1.440501928,-7.643630981,0.487287313,-4.370388508,1.966103792,-2.05578661,1.679755092
657,sukhe_suicide,Party,3,6,b praak,0,1,0.9,1.76E-07,-2.10E-06,117.3006645,0.139562837,2367.545874,2614.504684,5302.859601,0.23689194,0.369169414,,-0.001525215,-72.42757416,70.4621582,-27.52285767,9.062784195,1.839435458,-1.44177711,-6.963855267,9.051600456,-13.117239,8.212477684,0.989721715,1.81925106,0.712722063,-2.691354513,2.248110294,-6.361086369,-4.486513615,2.507586956,0.137231216,-0.278450131,-6.030714989,1.667648196
658,challa,Party,3,5,babbu mann,suzanne_d'mello,10,0.1,3.85E-08,7.83E-06,124.9435185,0.104087239,2367.398523,2347.617316,4837.537415,0.181597874,0.356506974,,-0.005299209,-77.70799255,83.81287384,-15.0708313,14.48537254,-9.830328941,3.414140701,-6.890946388,2.027582645,-4.576503754,9.108138084,-2.261378288,1.433892369,-3.160134315,1.961868167,-1.329185247,1.117060661,-2.121944427,5.103873253,-5.438282967,-0.57830441,-7.581707478,1.756943941
